f5_coleccion_botanica_id_;conglomerado_id_;codigo_subparcela;tipo_individuo;f5_coleccion_botanica_no_id;nombre_comun;familia_taxonomica;no_familia_en_lista;genero_taxonomico;no_genero_en_lista;especie_taxonomica;no_especie_en_lista;observaciones_individuo;numero_colector;colectada;codigo_parcela;anio_ejecucion;anioVigencia;ID_PPERMANENTE_SEQ;ID_BRIG_CONG
88003927;88000001;4;b;52;nn3;-1;;-1;;-1;;Dentado;RDJ496;Y;164233;${anio_ejecucion};2016;;
88003960;88000001;4;b;53;;rubiaceae;;-1;;-1;;;RDJ497;Y;164233;${anio_ejecucion};2016;;
88003993;88000001;4;b;54;;-1;;-1;;-1;;igual a 50;;N;164233;${anio_ejecucion};2016;;
88004026;88000001;4;b;55;;-1;;-1;;-1;;igual a 50;;N;164233;${anio_ejecucion};2016;;
88004059;88000001;4;l;56;;-1;;-1;;-1;;Myrsine;RDJ498;Y;164233;${anio_ejecucion};2016;;
88004092;88000001;4;l;57;;-1;;-1;;-1;;igual a L58;;N;164233;${anio_ejecucion};2016;;
88004125;88000001;4;l;58;;melastomataceae;;bellucia;;pentamera;;;RDJ512;Y;164233;${anio_ejecucion};2016;;
88004158;88000001;4;l;59;;-1;;-1;;-1;;muerto;;N;164233;${anio_ejecucion};2016;;
88004191;88000001;4;l;60;carate;haemodoraceae;;-1;;-1;;Vismia;RDJ499;Y;164233;${anio_ejecucion};2016;;
88004224;88000001;4;l;61;;-1;;-1;;-1;;Zurrumbo.;RDJ500;Y;164233;${anio_ejecucion};2016;;
88004257;88000001;4;l;62;;fabaceae;;inga;;-1;;;RDJ501;Y;164233;${anio_ejecucion};2016;;
88004290;88000001;4;l;63;;-1;;-1;;-1;;Vismia 2.;RDJ502;Y;164233;${anio_ejecucion};2016;;
88004323;88000001;4;l;64;;meliaceae;;-1;;-1;;;RDJ503;Y;164233;${anio_ejecucion};2016;;
88004356;88000001;4;l;65;nn;-1;;-1;;-1;;;RDJ504;Y;164233;${anio_ejecucion};2016;;
88004389;88000001;4;l;66;;bignoniaceae;;-1;;-1;;;RDJ505;Y;164233;${anio_ejecucion};2016;;
88004422;88000001;4;l;67;Zurrumbo;-1;;-1;;-1;;igual 61;;N;164233;${anio_ejecucion};2016;;
88004455;88000001;4;l;68;inga 3;fabaceae;;-1;;-1;;;RDJ506;Y;164233;${anio_ejecucion};2016;;
88004488;88000001;4;f;69;Nogal cafero;boraginaceae;;cordia;;-1;;Bara de humo;RDJ511;Y;164233;${anio_ejecucion};2016;;
88004521;88000001;4;f;70;;salicaceae;;casearia;;-1;;fertil;RDJ507;Y;164233;${anio_ejecucion};2016;;
88004554;88000001;4;f;71;;-1;;-1;;-1;;igual a ind 69. Bara de humo. Referncia 1. (Nogal cafer0tero);RDJ513;Y;164233;${anio_ejecucion};2016;;
88004587;88000001;4;f;72;;-1;;-1;;-1;;MP;;N;164233;${anio_ejecucion};2016;;
88004620;88000001;4;f;73;;-1;;-1;;-1;;MP;;N;164233;${anio_ejecucion};2016;;
88004653;88000001;4;f;74;carate;-1;;-1;;-1;;Vismia. Referencia 2.;RDJ508;Y;164233;${anio_ejecucion};2016;;
88004686;88000001;4;f;75;;balanophoraceae;;-1;;-1;;Jacaranda. No se pudo colectar.;;N;164233;${anio_ejecucion};2016;;
88004719;88000001;4;f;76;Cordia;-1;;-1;;-1;;Igual 69. Bara de Humo.;;N;164233;${anio_ejecucion};2016;;
88004752;88000001;4;f;77;zurrumbo;-1;;-1;;-1;;referencia 3;RDJ509;N;164233;${anio_ejecucion};2016;;
88004785;88000001;4;f;78;;-1;;-1;;-1;;vara de humo (Nogal cafetero) igual a 69;RDJ510;Y;164233;${anio_ejecucion};2016;;
88004818;88000001;5;l;79;nn;-1;;-1;;-1;;;RDJ514;Y;164233;${anio_ejecucion};2016;;
88004851;88000001;5;l;80;;melastomataceae;;miconia;;-1;;inclinado. Referencia 3;RDJ515;Y;164233;${anio_ejecucion};2016;;
88004884;88000001;5;l;81;nn;-1;;-1;;-1;;;RDJ516;Y;164233;${anio_ejecucion};2016;;
88004917;88000001;5;f;82;;-1;;-1;;-1;;pouteria;RDJ517;Y;164233;${anio_ejecucion};2016;;
88004950;88000001;5;f;83;;melastomataceae;;miconia;;-1;;referencia 1;RDJ518;Y;164233;${anio_ejecucion};2016;;
88004983;88000001;5;f;84;;melastomataceae;;miconia;;-1;;referencia 2;RDJ519;Y;164233;${anio_ejecucion};2016;;
88005016;88000001;5;f;85;nni;-1;;-1;;-1;;imposible colectar;;N;164233;${anio_ejecucion};2016;;
88005049;88000001;5;f;86;;melastomataceae;;miconia;;-1;;igual a f 83;;N;164233;${anio_ejecucion};2016;;
89000727;89000001;2;f;1;Aguacate;-1;.;-1;.;-1;.;Hojas simples alternas. Desprovisto de hojas en un 90%;KCO405;Y;051521;${anio_ejecucion};2016;;
89000760;89000001;2;f;2;Aguacate;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 1;.;N;051521;${anio_ejecucion};2016;;
89000793;89000001;2;fg;3;Mango;-1;.;-1;.;-1;.;no;KCO406;Y;051521;${anio_ejecucion};2016;;
89000826;89000001;2;fg;4;Poma rosa;-1;.;-1;.;-1;.;no;KCO407;Y;051521;${anio_ejecucion};2016;;
89000859;89000001;2;fg;5;Cedro;-1;.;-1;.;-1;.;no;KCO408;Y;051521;${anio_ejecucion};2016;;
89000892;89000001;4;b;6;Cordoncillo;-1;.;-1;.;-1;.;Presencia de inflorescencia, planta con altura de 1 metro;KCO409;Y;051521;${anio_ejecucion};2016;;
89000925;89000001;4;b;7;Cordoncillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 6;.;N;051521;${anio_ejecucion};2016;;
89000958;89000001;4;b;8;Cordoncillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 6;.;N;051521;${anio_ejecucion};2016;;
89000991;89000001;4;b;9;Morachillo;-1;.;-1;.;-1;.;Planta con altura de 0.87 metros;KCO410;Y;051521;${anio_ejecucion};2016;;
89001024;89000001;4;b;10;Morachillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 9;.;N;051521;${anio_ejecucion};2016;;
89001057;89000001;4;b;11;Morachillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 9;.;N;051521;${anio_ejecucion};2016;;
89001090;89000001;4;b;12;Morachillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 9;.;N;051521;${anio_ejecucion};2016;;
89001123;89000001;4;b;13;Morachillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 9;.;N;051521;${anio_ejecucion};2016;;
89001156;89000001;4;b;14;Iraca;-1;.;-1;.;-1;.;Planta con altura de 1.46 metros;KCO411;Y;051521;${anio_ejecucion};2016;;
89001189;89000001;4;l;15;Colla;-1;.;-1;.;-1;.;Hojas simples alternas, con estipula, flores pequeñas y de color beige con lila;KCO412;Y;051521;${anio_ejecucion};2016;;
89001222;89000001;4;l;16;Colla;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 15;.;N;051521;${anio_ejecucion};2016;;
89001255;89000001;4;l;17;Colla;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 15;.;N;051521;${anio_ejecucion};2016;;
89001288;89000001;4;l;18;Colla;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 15;.;N;051521;${anio_ejecucion};2016;;
89001321;89000001;4;fg;19;Aguacatillo;-1;.;-1;.;-1;.;Fruto color verde oliva, redondo y pequeño;KCO413;Y;051521;${anio_ejecucion};2016;;
89001354;89000001;5;b;20;Cordoncillo;-1;.;-1;.;-1;.;Planta con altura de 0.50 metros;KCO414;Y;051521;${anio_ejecucion};2016;;
89001387;89000001;5;b;21;Cordoncillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 20;.;N;051521;${anio_ejecucion};2016;;
89001420;89000001;5;b;22;Cordoncillo;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 20;.;N;051521;${anio_ejecucion};2016;;
89001453;89000001;5;b;23;Chupana;-1;.;-1;.;-1;.;Planta con altura de 0.35 metros;KCO415;Y;051521;${anio_ejecucion};2016;;
89001486;89000001;5;b;24;Chupana;-1;.;-1;.;-1;.;colecta homologada (individuo repetido), es igual al individuo # 23;.;N;051521;${anio_ejecucion};2016;;
89001519;89000001;5;b;25;Chapula de café;-1;.;-1;.;-1;.;Planta con altura de 0.45 metros;.;N;051521;${anio_ejecucion};2016;;
89001552;89000001;5;b;26;Chapula de café;-1;.;-1;.;-1;.;es igual al individuo # 25;.;N;051521;${anio_ejecucion};2016;;
89001585;89000001;5;b;27;Chapula de café;-1;.;-1;.;-1;.;es igual al individuo # 25;.;N;051521;${anio_ejecucion};2016;;
89001618;89000001;5;b;28;Chapula de café;-1;.;-1;.;-1;.;es igual al individuo # 25;.;N;051521;${anio_ejecucion};2016;;
89001651;89000001;5;f;29;Aguacate;-1;.;-1;.;-1;.;Hojas simples alternas;KCO416;Y;051521;${anio_ejecucion};2016;;
89001684;89000001;5;f;30;Naranjo;-1;.;-1;.;-1;.;no;KC0417;Y;051521;${anio_ejecucion};2016;;
89001717;89000001;5;f;31;Guamo bejuco;-1;.;-1;.;-1;.;no;KCO418;Y;051521;${anio_ejecucion};2016;;
89001750;89000001;5;f;32;Guayabo;-1;.;-1;.;-1;.;no;KCO419;Y;051521;${anio_ejecucion};2016;;
90000998;90000001;3;b;1;;hypericaceae;;vismia;;-1;;Hoja grande;AC12902;Y;153324;${anio_ejecucion};2016;;
90001064;90000001;3;b;2;;hypericaceae;;vismia;;-1;;Hoja pequeña;AC12901;Y;153324;${anio_ejecucion};2016;;
90001097;90000001;3;b;3;;melastomataceae;;miconia;;-1;;;AC12900;Y;153324;${anio_ejecucion};2016;;
90001130;90000001;3;b;4;;melastomataceae;;miconia;;-1;;Igual a 3;AC12900;N;153324;${anio_ejecucion};2016;;
90001163;90000001;3;b;5;;melastomataceae;;miconia;;-1;;Igual a 3;AC12900;N;153324;${anio_ejecucion};2016;;
90001196;90000001;3;b;6;;melastomataceae;;miconia;;-1;;Igual a 3;AC12900;N;153324;${anio_ejecucion};2016;;
90001328;90000001;4;b;7;;chloranthaceae;;hedyosmum;;-1;;;AC12894;Y;153324;${anio_ejecucion};2016;;
90001361;90000001;4;b;8;;melastomataceae;;-1;;-1;;;AC12896;Y;153324;${anio_ejecucion};2016;;
90001394;90000001;4;b;9;;-1;;-1;;-1;;;AC12895;Y;153324;${anio_ejecucion};2016;;
90001427;90000001;4;b;10;;myrsinaceae;;myrsine;;-1;;;AC12899;Y;153324;${anio_ejecucion};2016;;
90001460;90000001;4;b;11;;myrsinaceae;;myrsine;;-1;;igual a 10;AC12899;N;153324;${anio_ejecucion};2016;;
90001493;90000001;4;b;12;;melastomataceae;;miconia;;-1;;Envés con indumento café.;AC12897;Y;153324;${anio_ejecucion};2016;;
90001526;90000001;4;b;13;;myrtaceae;;syzygium;;-1;;;AC12893;Y;153324;${anio_ejecucion};2016;;
90001559;90000001;4;b;14;;myrtaceae;;syzygium;;-1;;Igual a 13;AC12893;N;153324;${anio_ejecucion};2016;;
90001592;90000001;4;b;15;;melastomataceae;;acalypha;;-1;;;AC12891;Y;153324;${anio_ejecucion};2016;;
90001625;90000001;4;l;16;;euphorbiaceae;;acalypha;;-1;;;AC12892;Y;153324;${anio_ejecucion};2016;;
90001658;90000001;4;l;17;Laurel;lauraceae;;-1;;-1;;;AC12888;Y;153324;${anio_ejecucion};2016;;
90001691;90000001;4;l;18;;melastomataceae;;-1;;-1;;;AC12887;Y;153324;${anio_ejecucion};2016;;
90001724;90000001;4;l;19;;myrtaceae;;-1;;-1;;;AC12880;Y;153324;${anio_ejecucion};2016;;
90001757;90000001;4;l;20;;melastomataceae;;-1;;-1;;Igual a 18;AC12887;N;153324;${anio_ejecucion};2016;;
90001790;90000001;4;l;21;;euphorbiaceae;;acalypha;;-1;;Igual a 16;AC12892;N;153324;${anio_ejecucion};2016;;
90001823;90000001;4;l;22;;*;;-1;;-1;;Individuo muerto;;N;153324;${anio_ejecucion};2016;;
90001856;90000001;4;l;23;;hypericaceae;;vismia;;-1;;;AC12889;Y;153324;${anio_ejecucion};2016;;
90001889;90000001;4;l;24;;melastomataceae;;-1;;-1;;Igual a 18.;AC12887;N;153324;${anio_ejecucion};2016;;
90001922;90000001;4;l;25;;tiliaceae;;heliocarpus;;-1;;;AC12886;Y;153324;${anio_ejecucion};2016;;
90001955;90000001;4;f;26;;lauraceae;;-1;;-1;;;AC12884;Y;153324;${anio_ejecucion};2016;;
90001988;90000001;4;f;27;;-1;;-1;;-1;;Muerto;;N;153324;${anio_ejecucion};2016;;
90002021;90000001;4;f;28;;sapindaceae;;cupania;;-1;;Igual a 29.;AC12885;N;153324;${anio_ejecucion};2016;;
90002054;90000001;4;f;29;;sapindaceae;;cupania;;-1;;;AC12885;Y;153324;${anio_ejecucion};2016;;
90002186;90000001;5;b;30;;melastomataceae;;-1;;-1;;;AC12907;Y;153324;${anio_ejecucion};2016;;
91003171;91000001;1;b;1;Laurel;lauraceae;;persea;;-1;sp;Enves glauco;JPT 1822;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003204;91000001;1;l;2;--;proteaceae;;-1;ND;-1;--;NA;JPT 1823;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003237;91000001;1;l;3;--;*;Phyllanthaceae;-1;Hyeronima;-1;sp;Arbol de referencia 3 de la SPF1;JPT 1824;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003270;91000001;1;l;4;--;rubiaceae;;-1;ND;-1;--;Botones florales verde claro, frutos verdes.Arbol de referencia 2 de la SPF 1;JPT 1825;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003303;91000001;1;l;5;--;theaceae;;-1;ND;-1;--;NA;JPT 1826;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003336;91000001;1;l;6;--;rubiaceae;;-1;ND;-1;--;Igual a 4;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003369;91000001;1;l;7;--;melastomataceae;;-1;ND;-1;--;Enves ferrugìneo. Arbol de referencia 1 de la SPF 1;JPT 1827;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003402;91000001;1;f;8;Laurel;lauraceae;;ocotea;;-1;sp;NA;JPT 1828;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003435;91000001;1;f;9;Encenillo;cunoniaceae;;weinmannia;;-1;sp;Flores verdes, frutos rojos. Hojas nuevas de color rojizo.;JPT 1829;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003468;91000001;1;f;10;--;euphorbiaceae;;alchornea;;-1;sp;Envès rojizo;JPT 1830;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003501;91000001;1;f;11;--;lauraceae;;-1;ND;-1;--;Muestra muy deteriorada;JPT 1831;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003534;91000001;1;f;12;--;burseraceae;;protium;;-1;sp;Exudado hialino;JPT 1832;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003567;91000001;1;f;13;Laurel;lauraceae;;ocotea;;-1;sp;Igual a 8;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003600;91000001;1;f;14;--;proteaceae;;-1;ND;-1;--;NA;JPT 1833;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003633;91000001;1;f;15;--;sabiaceae;;-1;Meliosma?;-1;--;NA;JPT 1834;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003666;91000001;1;f;16;--;fabaceae;;abarema;;-1;sp;NA;JPT 1835;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003699;91000001;1;f;17;--;-1;Phyllanthaceae;-1;Hyeronima;-1;sp;NA;JPT 1836;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003732;91000001;1;f;18;--;burseraceae;;protium;;-1;sp;Igual a 12;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003765;91000001;1;f;19;Canelo de paramo;winteraceae;;drimys;;-1;sp;NA;JPT 1837;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003798;91000001;1;f;20;--;rubiaceae;;ladenbergia;;-1;sp;Frutos verde claro;JPT 1838;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91003831;91000001;1;fg;21;--;burseraceae;;protium;;-1;sp;Exudado hialino;JPT 1839;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003864;91000001;1;fg;22;---;-1;ND;-1;ND;-1;--;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003897;91000001;1;fg;23;--;burseraceae;;protium;;-1;sp;Igual a 21;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003930;91000001;1;fg;24;--;burseraceae;;protium;;-1;sp;Igual a 21;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003963;91000001;1;fg;25;--;-1;ND;-1;ND;-1;--;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91003996;91000001;1;fg;26;Laurel;lauraceae;;ocotea;;-1;sp;Igual a 28. No se pudo colectar por altura del individuo;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004029;91000001;1;fg;27;Laurel;lauraceae;;-1;cf Endilcheria;-1;--;Envès glauco;JPT 1846;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004062;91000001;1;fg;28;Laurel;lauraceae;;ocotea;;-1;sp;NA;JPT 1847;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004095;91000001;1;fg;29;Laurel;lauraceae;;ocotea;;-1;---;Igual a FG 28;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004128;91000001;1;fg;30;Chagualo;clusiaceae;;clusia;;-1;sp;Exudado hialino;JPT 1848;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004161;91000001;1;fg;31;Canelo de paramo;winteraceae;;drimys;;-1;sp;Igual a 19;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004194;91000001;2;b;32;--;melastomataceae;;-1;ND;-1;--;NA;JPT 1849;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004227;91000001;2;b;33;--;araliaceae;;schefflera;;-1;sp;NA;JPT 1850;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004260;91000001;2;b;34;--;araliaceae;;schefflera;;-1;sp;Igual a 33;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004293;91000001;2;b;35;--;araliaceae;;schefflera;;-1;sp;Igual a 33;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004425;91000001;2;l;36;--;rubiaceae;;-1;ND;-1;--;NA;JPT 1861;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004458;91000001;2;l;37;--;-1;ND;-1;--;-1;---;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004491;91000001;2;l;38;--;lauraceae;;-1;ND;-1;--;NA;JPT 1862;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004524;91000001;2;l;39;--;-1;NN;-1;--;-1;---;No fue colectada;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004557;91000001;2;l;40;--;rubiaceae;;-1;ND;-1;---;Igual a individuo 36;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004590;91000001;2;l;41;--;lauraceae;;-1;ND;-1;--;NA;JPT 1863;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004623;91000001;2;l;42;--;nyctaginaceae;;-1;ND;-1;--;NA;JPT 1864;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004656;91000001;2;f;43;--;theaceae;;freziera;;-1;sp;Pecìolo rojo;JPT 1865;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004689;91000001;2;f;44;--;melastomataceae;;-1;ND;-1;--;Igual a JPT 1858;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004722;91000001;2;f;45;--;lauraceae;;-1;ND;-1;--;Igual a JPT 1859;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004755;91000001;2;f;46;---;lauraceae;;-1;ND;-1;---;NA;JPT 1866;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004788;91000001;2;f;47;--;rubiaceae;;-1;ND;-1;---;Igual a JPT 1860;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004821;91000001;2;f;48;--;araliaceae;;dendropanax;;-1;sp;NA;JPT 1867;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004854;91000001;2;f;49;--;-1;ND;-1;ND;-1;--;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004887;91000001;2;f;50;--;annonaceae;;-1;ND;-1;--;Corteza desprendible en forma de tiras;JPT 1868;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004920;91000001;2;f;51;----;-1;ND;-1;ND;-1;--;Sin muestra, arbol defoliado;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91004953;91000001;2;f;52;--;rosaceae;;prunus;;-1;sp;NA;JPT 1869;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91004986;91000001;2;f;53;--;sapindaceae;;-1;ND;-1;--;NA;JPT 1870;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005019;91000001;2;fg;54;--;lauraceae;;-1;ND;-1;------;NA;JPT 1871;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005052;91000001;2;fg;55;--;-1;ND;-1;ND;-1;---;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005085;91000001;2;fg;56;--;-1;ND;-1;ND;-1;---;NA;NA NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005118;91000001;2;fg;57;--;-1;Phyllanthaceae;-1;Hieronyma;-1;sp;NA;JPT 1877;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005151;91000001;2;fg;58;--;lauraceae;;-1;ND;-1;---;Igual a 54;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005184;91000001;2;fg;59;Chagualo;clusiaceae;;clusia;;-1;sp;Igual a 30. No se tomó muestra botánica debido a la altura del individuo.;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005217;91000001;2;fg;60;--;burseraceae;;protium;;-1;sp;Resina transparente;JPT 1878;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005250;91000001;2;fg;61;--;lauraceae;;-1;ND;-1;---;Igual a 54;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005283;91000001;3;b;62;---;araliaceae;;dendropanax;;-1;sp;NA;JPT 1879;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005316;91000001;3;b;63;---;meliaceae;;-1;ND;-1;---;NA;JPT 1880;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005349;91000001;3;b;64;---;melastomataceae;;-1;ND;-1;---;NA;JPT 1881;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005382;91000001;3;l;65;---;melastomataceae;;-1;ND;-1;---;NA;JPT 1882;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005415;91000001;3;f;66;---;lauraceae;;-1;ND;-1;---;NA;JPT 1883;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005448;91000001;3;f;67;--;-1;ND;-1;ND;-1;---;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005481;91000001;3;f;68;--;cunoniaceae;;weinmannia;;-1;sp;NA;JPT 1884;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005514;91000001;3;f;69;--;-1;Phyllanthaceae;-1;Hieronyma;-1;sp;Arbol de referencia 1 SPF3;JPT 1885;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005547;91000001;3;f;70;--;-1;ND;-1;ND;-1;--;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005580;91000001;3;f;71;--;meliaceae;;-1;ND;-1;----;Arbol de referencia 2 SPF3;JPT  1886;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005613;91000001;3;f;72;-----;lauraceae;;-1;ND;-1;------;NA;JPT 1887;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005646;91000001;3;f;73;---;-1;ND;-1;ND;-1;--;NA;JPT 1888;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005679;91000001;3;f;74;---;clusiaceae;;chrysochlamys;;-1;sp;Exudado color blanco. Frutos color verde rojizo;JPT 1889;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005712;91000001;3;f;75;---;-1;;-1;;-1;sp;Corteza fibrosa;JPT 1890;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005745;91000001;3;f;76;--;araliaceae;;dendropanax;;-1;sp;Aromático. Arbol de referencia 3 SPF 3;JPT 1891;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005778;91000001;3;f;77;Yarumo;cecropiaceae;;cecropia;;-1;sp;Estípula de color rojo;JPT 1892;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005811;91000001;3;f;78;Yarumo;cecropiaceae;;cecropia;;-1;sp;Igual a 77;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005844;91000001;3;fg;79;--;lauraceae;;-1;ND;-1;---;NA;JPT 1896;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005877;91000001;3;fg;80;--;-1;ND;-1;ND;-1;---;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005910;91000001;3;fg;81;--;burseraceae;;protium;;-1;sp;Resina transparente que oxida a negro;JPT 1893;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91005943;91000001;3;fg;82;---;-1;ND;-1;ND;-1;---;Individuo muerto;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91005976;91000001;3;fg;83;--;fabaceae;;abarema;;-1;sp;NA;JPT 1894;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006009;91000001;3;fg;84;Comino;lauraceae;;aniba;;perutilis;;NA;JPT 1895;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006042;91000001;3;fg;85;--;-1;ND;-1;ND;-1;---;La muestra vegetal se encontraba a gran altura, sumado a la inclinación del terreno no fue posible colección;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91006075;91000001;4;l;86;--;rubiaceae;;-1;ND;-1;--;NA;JPT 1897;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006108;91000001;4;l;87;--;aquifoliaceae;;ilex;;-1;sp;NA;JPT 1898;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006141;91000001;4;l;88;--;sapindaceae;;-1;ND;-1;---;Exudado blanco;JPT 1899;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006174;91000001;4;l;89;--;rubiaceae;;-1;ND;-1;---;Botones florales verde claro, frutos azules.;JPT 1900;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006207;91000001;4;l;90;--;rubiaceae;;-1;ND;-1;---;Igual a 86;NA;N;152814;${anio_ejecucion};2016; 3.0; 2.0
91006240;91000001;4;l;91;--;lauraceae;;aniba;;-1;sp;Aromático en ramas y pecíolo;JPT 1901;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006273;91000001;4;l;92;--;sapotaceae;;-1;ND;-1;---;Exudado blanco abundante;JPT 1902;Y;152814;${anio_ejecucion};2016; 3.0; 2.0
91006306;91000001;4;f;93;Roble;fagaceae;;quercus;;*;;NA;JPT 1903;N;152814;${anio_ejecucion};2016; 3.0; 2.0
